Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	stationaryDist[1]	stationaryDist[2]	tree_length
4464	-42.26123	-59.57392	17.31269	0.143408	0.00704288	0.149879	0.0848675	0.0253708	0.17111	0.115668	0.227129	0.26179	0.0673448	0.158761	0.108172	0.20275	0.396214	0.0414487	0.0817663	0.202938	0.128696	0.103081	0.0654465	0.115617	0.192623	0.0694846	1.15427	0.907436	0.7733879	1.226612	0.409002	0.646603	0.872816	1.14572	1.54654	2.44497	0.6464483	1.586025	0.7632093	0.0459551	0.00225689	0.0480288	0.0271958	0.00813009	0.0548322	0.0370658	0.0727836	0.0838908	0.0215807	0.0508749	0.0346638	0.0649714	0.126967	0.0132823	0.026202	0.0650316	0.0412406	0.0330324	0.0209724	0.0370495	0.061726	0.0222664	0.613306	0.386694	3.120608
4500	-35.72335	-56.57788	20.85453	0.0302931	0.0137594	0.0173206	0.100902	0.0682962	0.335678	0.0704732	0.0400157	0.0399527	0.0407731	0.145556	0.208176	0.0649552	0.0210163	0.000862376	0.0306224	0.091	0.0358763	0.0725179	0.0950383	0.106173	0.0460541	0.00703407	1.2975	0.821499	1.65186	0.3481398	0.28906	0.545911	0.827917	1.20785	1.8318	3.45949	0.8974168	0.2107562	0.9476597	0.0180065	0.0081787	0.0102955	0.0599767	0.0405959	0.199529	0.0418898	0.0237856	0.0237482	0.0242359	0.0865198	0.123742	0.0386099	0.0124923	0.000512603	0.0182022	0.0540911	0.0213252	0.0431052	0.0564915	0.0631099	0.0273749	0.00418111	0.17407	0.82593	1.682345
4536	-41.68768	-58.31492	16.62723	0.0978889	0.2295	0.0275636	0.0696249	0.0698667	0.199822	0.0428682	0.0944462	0.0229213	0.117857	0.0117753	0.00123848	0.0969425	0.131735	0.0488346	0.0230853	0.110919	0.0345194	0.0500927	0.0443058	0.240699	0.0240169	0.185589	1.61004	0.633975	0.2925218	1.707478	0.333471	0.585322	0.846119	1.18187	1.70846	2.99876	0.7940728	5.837097	1.52376	0.0495361	0.116137	0.0139484	0.0352333	0.0353556	0.101119	0.0216932	0.047794	0.0115992	0.0596407	0.00595882	0.000626724	0.0490572	0.0666639	0.0247125	0.0116822	0.05613	0.0174684	0.0253492	0.0224207	0.121804	0.0121536	0.0939161	0.853739	0.146261	1.976111
4572	-29.68549	-48.74981	19.06432	0.235639	0.195839	0.0178045	0.011912	0.0219189	0.0736121	0.0306313	0.0202734	0.0183519	0.0845555	0.0209106	0.0393124	0.247903	0.0513531	0.00538272	0.10391	0.0242377	0.0339339	0.0500366	0.0261008	0.0107802	0.120403	0.0705745	1.38714	0.767715	0.4594457	1.540554	0.82944	0.912833	0.971948	1.02886	1.09549	1.20563	0.1352168	3.353072	1.084108	0.155499	0.129234	0.0117493	0.00786074	0.0144643	0.0485768	0.0202137	0.0133784	0.0121105	0.0557984	0.013799	0.0259423	0.163592	0.0338881	0.00355207	0.0685704	0.0159945	0.022393	0.0330193	0.017224	0.00711388	0.0794543	0.0465723	0.770277	0.229723	1.515375
4608	-36.38969	-54.68156	18.29187	0.0933733	0.11197	0.0080293	0.00383407	0.0410718	0.0100989	0.0178721	0.0162135	0.00255657	0.102897	0.07953	0.0665926	0.0691737	0.0953304	0.0143734	0.0807453	0.0709249	0.080933	0.0359932	0.00549805	0.00728039	0.00843426	0.102017	0.743184	1.15409	0.5578378	1.442162	0.0259425	0.168465	0.5737	1.74307	5.93596	38.5469	2.640557	2.585271	0.3863742	0.0830175	0.0995513	0.00713879	0.00340884	0.0365166	0.00897888	0.01589	0.0144153	0.00227303	0.0914852	0.0707095	0.0592069	0.0615018	0.0847575	0.0127793	0.07179	0.0630587	0.0719569	0.0320013	0.00488827	0.00647294	0.00749883	0.0907027	0.721081	0.278919	1.124743
4644	-32.60448	-52.89947	20.29499	0.31185	0.0637925	0.0186731	0.0140593	0.0334199	0.018414	0.00761583	0.00868095	0.0235737	0.23762	0.0101129	0.10621	0.0502056	0.0998054	0.00365362	0.0710248	0.0177698	0.026701	0.226373	0.00156647	0.132307	0.0650962	0.0427983	0.458039	1.32518	0.561597	1.438403	0.508702	0.719186	0.902271	1.10831	1.39046	1.96579	0.4887178	2.561272	0.2073862	0.195969	0.0400877	0.0117344	0.00883501	0.0210013	0.0115715	0.00478585	0.00545518	0.0148139	0.149322	0.00635501	0.0667434	0.0315496	0.0627185	0.00229597	0.0446326	0.0111667	0.0167791	0.142255	0.000984382	0.0831426	0.040907	0.0268948	0.719201	0.280799	1.591323
4680	-30.78791	-51.48336	20.69545	0.020007	0.148973	0.00970523	0.0482968	0.0526672	0.0850109	0.00727177	0.0567952	0.038063	0.282131	0.0341302	0.162705	0.0914305	0.12023	6.68686e-05	0.0640161	0.0407245	0.0178206	0.0276263	0.0144	0.0343568	0.00456186	0.220655	0.343463	1.39392	0.685422	1.314578	0.413034	0.649704	0.874119	1.14401	1.53916	2.42111	0.639356	1.917911	0.1478402	0.0126495	0.0941888	0.00613616	0.0305358	0.033299	0.0537484	0.0045976	0.0359089	0.0240655	0.178378	0.0215789	0.10287	0.0578072	0.0760158	4.22778e-05	0.0404744	0.0257482	0.0112671	0.0174668	0.00910446	0.0217222	0.00288425	0.13951	0.657289	0.342711	1.581645
4716	-28.48109	-48.68603	20.20494	0.0972568	0.00182442	0.0138194	0.0355245	0.0364173	0.000453287	0.006136	0.0127251	0.0270514	0.138853	0.0331203	0.127461	0.0814159	0.0428688	0.000466757	0.114388	0.0306677	0.120486	0.0667727	0.0410036	0.0917004	0.0288419	0.0050251	0.415741	1.35056	0.3880013	1.611999	0.452303	0.679129	0.886282	1.12831	1.47248	2.21091	0.573685	4.154622	0.1846976	0.0842576	0.00158057	0.0119724	0.0307763	0.0315498	0.000392701	0.00531587	0.0110243	0.0234358	0.120294	0.0286935	0.110425	0.070534	0.037139	0.000404371	0.0990989	0.0265687	0.104382	0.057848	0.0355231	0.0794439	0.0249869	0.00435345	0.805999	0.194001	1.154279
4752	-37.71114	-61.30042	23.58928	0.0136879	0.000419942	0.0132815	0.00659996	0.0471383	0.000489973	0.00540268	0.00280557	0.0257062	0.0205685	0.02401	0.0120355	0.0282116	0.00881511	0.00249556	0.00529456	0.0330076	0.0214217	0.00494733	0.0175327	0.028774	0.00435458	0.0253358	0.606374	1.23618	1.735041	0.2649591	0.554932	0.750352	0.914292	1.09374	1.33271	1.80202	0.4258223	0.1527106	0.2943145	0.038849	0.00119188	0.0376955	0.018732	0.133788	0.00139064	0.0153339	0.00796274	0.0729591	0.0583775	0.0681451	0.0341592	0.08007	0.025019	0.00708288	0.015027	0.0936819	0.0607991	0.0140415	0.0497612	0.0816663	0.0123592	0.0719079	0.13248	0.86752	0.3523366
4788	-38.77222	-59.55935	20.78713	0.0329847	0.00327288	0.0221672	0.00165466	0.0197186	0.00684815	0.00293202	0.00274087	0.0319994	0.0396734	0.0450459	0.0459841	0.0112654	0.00151711	0.0179376	0.00380292	0.0446772	0.00842387	0.00746308	0.0156388	0.0182938	0.00120491	0.000798403	2.07064	0.357614	1.66369	0.3363103	0.425363	0.659091	0.87804	1.1389	1.51724	2.35093	0.6180874	0.2021472	3.474097	0.0854426	0.00847799	0.0574212	0.00428618	0.0510786	0.0177393	0.00759503	0.00709987	0.0828904	0.102769	0.116686	0.119116	0.0291817	0.00392987	0.046465	0.00985097	0.115731	0.021821	0.0193321	0.0405104	0.0473877	0.00312115	0.00206816	0.168155	0.831845	0.3860448
4824	-27.08916	-50.05116	22.962	0.099945	0.216817	0.000740781	2.8148e-05	0.0566679	0.00159931	0.0217032	0.00682106	0.0736006	0.0511187	0.0119496	0.149813	0.0647532	0.0503232	0.0939971	0.037859	0.192607	0.0440117	0.112439	0.105892	0.0476527	0.118028	0.0173301	0.505777	1.29653	1.660215	0.3397852	0.882069	0.940636	0.981088	1.01928	1.06311	1.1337	0.09073428	0.2046634	0.2340598	0.0634291	0.137601	0.000470129	1.78638e-05	0.0359637	0.00101498	0.0137737	0.00432892	0.0467099	0.032442	0.00758371	0.095077	0.0410949	0.0319371	0.0596543	0.0240268	0.122236	0.0279316	0.071358	0.0672035	0.0302423	0.0749055	0.0109984	0.169893	0.830107	1.575698
4860	-36.65328	-59.32331	22.67003	0.0346268	0.0544548	0.0251331	0.037788	0.336998	0.0236385	0.0227523	0.00312849	0.0151234	0.0174052	0.069021	0.0869569	0.0244762	0.0371568	0.026153	0.0608289	0.0162589	0.00398636	0.0773608	0.0335599	0.0197492	0.0248371	0.00159502	0.048562	1.57086	1.333906	0.6660936	0.190529	0.445487	0.777039	1.28694	2.24473	5.24855	1.198813	0.4993556	0.01854852	0.0328843	0.0517145	0.0238683	0.0358865	0.32004	0.022449	0.0216073	0.00297106	0.0143624	0.0165293	0.0655477	0.082581	0.0232445	0.035287	0.0248369	0.0577679	0.0154407	0.00378576	0.0734679	0.0318711	0.0187554	0.0235873	0.00151476	0.333047	0.666953	1.052989
4896	-27.94241	-50.79661	22.8542	0.00826059	0.00438993	0.0128197	0.0411238	0.0482167	0.0621587	0.0166935	0.00986197	0.0528929	0.0492752	0.00981261	0.0349085	0.0668029	0.0214454	0.0755296	0.0123482	0.0475639	0.000170746	0.029905	0.000215449	0.0224805	0.0464672	0.0059373	0.275259	1.43484	1.381161	0.6188394	0.254488	0.513029	0.812025	1.23149	1.94921	3.92947	0.9895223	0.4480576	0.1151034	0.0121608	0.00646262	0.0188724	0.0605402	0.0709821	0.0915067	0.0245752	0.0145183	0.0778661	0.0725403	0.0144456	0.0513904	0.0983437	0.0315708	0.111191	0.0181783	0.070021	0.000251363	0.0440246	0.000317173	0.0330947	0.0684065	0.00874058	0.30942	0.69058	0.6792802
4932	-32.91422	-56.01508	23.10086	0.0236321	0.0101759	0.0165528	0.162441	0.0493077	0.0268371	0.0242639	0.013763	0.000610989	0.114136	0.0518814	0.184636	0.0566618	0.00882664	0.0271845	0.0155525	0.109804	0.00131588	0.102648	0.0128307	0.00538545	0.157827	0.0261461	0.00625972	1.59624	1.943234	0.05676633	0.141475	0.385287	0.74263	1.34657	2.59547	7.0684	1.414058	0.0292123	0.002352917	0.0196537	0.00846281	0.0137663	0.135095	0.0410071	0.0223192	0.0201792	0.0114461	0.000508133	0.0949215	0.0431475	0.153554	0.0471232	0.00734072	0.0226082	0.0129343	0.0913194	0.00109436	0.0853681	0.0106707	0.00447884	0.131257	0.0217446	0.0283832	0.971617	1.202421
4968	-31.98331	-53.64413	21.66082	0.00072558	0.00689759	0.00279968	0.000193992	0.000741015	0.00202971	0.000536408	0.000544419	0.000592011	0.0206975	0.00495397	0.00421383	0.00342308	0.00319919	0.000170146	0.00607557	0.00237049	0.00278279	0.0064801	0.0171934	6.27123e-05	0.0145394	0.00482503	0.277635	1.43342	1.90223	0.09776969	0.0269707	0.171689	0.577103	1.73279	5.82449	37.0773	2.61245	0.0513974	0.1162124	0.00684202	0.0650424	0.0264002	0.00182929	0.00698757	0.0191396	0.00505819	0.00513372	0.00558251	0.195172	0.0467146	0.0397353	0.0322787	0.0301675	0.00160443	0.057291	0.0223531	0.026241	0.0611056	0.162129	0.00059136	0.137102	0.0454987	0.0488848	0.951115	0.1060476
5004	-33.6989	-51.00492	17.30601	0.0705263	0.0499735	0.0178859	0.00252826	0.0346912	0.13984	0.0370511	0.0295773	0.00262428	0.0496553	0.01842	0.068262	0.0909703	0.0217965	0.108609	0.0434338	0.0231759	0.0772867	0.0233307	0.0124895	0.0500526	0.0297782	0.00236972	1.55982	0.664111	0.1337926	1.866207	0.85011	0.923857	0.975594	1.02502	1.08242	1.17632	0.117419	13.94851	1.409237	0.0702224	0.0497581	0.0178089	0.00251737	0.0345417	0.139237	0.0368914	0.0294499	0.00261297	0.0494413	0.0183407	0.0679678	0.0905783	0.0217026	0.108141	0.0432467	0.023076	0.0769537	0.0232302	0.0124357	0.0498369	0.0296499	0.00235951	0.933104	0.0668963	1.004328
5040	-37.10919	-51.42912	14.31993	0.147	0.0925329	0.0390597	0.0101361	0.0051582	0.00822121	0.112298	0.0239937	0.00333807	0.225765	0.0362882	0.160657	0.0455062	0.0433314	0.0637536	0.0624595	0.00786496	0.151709	0.100909	0.124722	0.0532198	0.205152	0.00648683	2.40202	0.158786	0.3835029	1.616497	0.117769	0.352322	0.722193	1.38467	2.83831	8.4912	1.546666	4.215084	9.07644	0.0849926	0.0535007	0.0225836	0.00586048	0.00298237	0.00475335	0.0649285	0.0138727	0.00193001	0.130533	0.0209811	0.0928889	0.0263108	0.0250534	0.0368611	0.0361129	0.00454737	0.0877151	0.0583436	0.072112	0.0307707	0.118615	0.00375056	0.808249	0.191751	1.729562
5076	-38.89944	-53.57784	14.6784	0.0244894	0.0408644	0.0834204	0.226296	0.00709914	0.196923	0.0320381	0.259653	0.124167	0.24758	0.0199074	0.0302202	0.0598873	0.0573203	0.143919	0.0996249	0.0217152	0.0763808	0.0764554	0.0512239	0.029296	0.40169	0.00204215	2.18323	0.290064	0.3057372	1.694263	0.267335	0.525501	0.818134	1.22229	1.90294	3.74062	0.9539099	5.541566	4.516024	0.0105913	0.0176733	0.0360782	0.09787	0.00307028	0.0851664	0.013856	0.112296	0.0537006	0.107075	0.00860965	0.0130698	0.0259004	0.0247902	0.0622431	0.0430864	0.00939153	0.0330336	0.0330659	0.0221536	0.0126701	0.173725	0.000883201	0.847131	0.152869	2.312213
5112	-36.11108	-54.7269	18.61582	0.0344739	0.0868871	0.00405715	0.03257	0.0752348	0.0207828	0.0079867	0.0152581	0.0314005	0.0812353	0.0518218	0.0980787	0.225016	0.0935797	0.0940761	0.00505092	0.00743996	0.0665399	0.0246902	0.0092762	0.0106804	0.390906	0.00907488	1.5109	0.693462	0.6299573	1.370043	0.25747	0.515953	0.813466	1.22931	1.93816	3.88394	0.9810968	2.174818	1.307264	0.0233544	0.0588619	0.00274853	0.0220646	0.050968	0.0140794	0.00541061	0.0103366	0.0212724	0.0550331	0.0351069	0.0664437	0.152438	0.0633959	0.0637322	0.00342177	0.00504023	0.0450777	0.0167265	0.00628419	0.00723547	0.26482	0.00614781	0.685021	0.314979	1.476117
5148	-36.71781	-55.44681	18.729	0.0994503	0.0248801	0.000127879	0.0197151	0.0230937	0.00192392	0.0018465	0.0122254	0.0216303	0.030087	0.00164598	0.0241935	0.111885	0.0278937	0.00765782	0.0236553	0.036636	0.0255483	0.0119286	0.00565929	0.0308195	0.0618641	0.00900952	0.653115	1.20813	0.2244658	1.775534	0.187814	0.44238	0.775345	1.28975	2.2605	5.32441	1.209189	7.910044	0.3243597	0.162136	0.0405625	0.000208484	0.0321419	0.0376501	0.00313661	0.00301039	0.0199313	0.0352642	0.0490514	0.00268348	0.0394432	0.182408	0.0454756	0.0124847	0.0385656	0.0597284	0.0416518	0.0194475	0.00922644	0.0502456	0.100858	0.0146884	0.887767	0.112233	0.613377
5184	-44.86653	-60.71171	15.84517	0.0844183	0.011149	0.0227415	0.00780288	0.0311596	0.0141082	0.0934903	0.170945	0.0142254	0.0139183	0.0165615	0.0397685	0.269936	0.00746983	0.0373837	0.00613706	0.095569	0.0176634	0.0401319	0.0326347	0.0758205	0.104099	0.0179784	1.9955	0.402702	0.3289907	1.671009	0.0626225	0.258918	0.656021	1.52434	3.86223	15.9687	2.003357	5.079199	2.973159	0.0689066	0.00910036	0.0185628	0.00636912	0.0254341	0.0115158	0.0763117	0.139534	0.0116115	0.0113608	0.0135184	0.0324612	0.220336	0.00609727	0.0305145	0.00500939	0.0780084	0.0144178	0.0327577	0.0266381	0.0618887	0.084971	0.0146749	0.835505	0.164495	1.225111
5220	-33.40399	-51.11505	17.71105	0.0259434	0.0548433	0.0235957	0.156012	0.081848	0.0408945	0.117916	0.0150671	0.0116872	0.179319	0.0534174	0.0331899	0.173079	0.0116099	0.0130643	0.0458977	0.124687	0.0597134	0.0960793	0.163235	0.0218917	0.00277696	0.0427434	0.406101	1.35634	0.1479935	1.852006	0.271909	0.529867	0.820248	1.21914	1.88727	3.6777	0.9416434	12.5141	0.1796456	0.0167538	0.0354168	0.0152377	0.10075	0.0528559	0.0264089	0.0761481	0.00973004	0.00754737	0.115801	0.034496	0.0214334	0.111771	0.00749745	0.00843668	0.0296399	0.0805203	0.0385618	0.0620463	0.105414	0.0141373	0.00179331	0.0276029	0.926003	0.0739968	1.54851
5256	-38.71922	-57.51053	18.79131	0.027794	0.0493313	0.0128701	0.0297168	0.202045	0.131286	0.0154407	0.041416	0.0661424	0.0658274	0.00665399	0.113793	0.0165215	0.0138359	0.0189532	0.0117739	0.209367	0.0270038	0.0638736	0.0303013	0.0727312	0.0127939	0.0144267	1.66289	0.602264	0.8883434	1.111657	0.134798	0.376308	0.737187	1.35651	2.6574	7.41853	1.449016	1.251382	1.656644	0.0221661	0.0393423	0.0102641	0.0236995	0.161134	0.104702	0.0123142	0.0330298	0.0527494	0.0524982	0.00530664	0.0907515	0.0131761	0.0110343	0.0151154	0.00938983	0.166973	0.0215359	0.0509399	0.0241656	0.058004	0.0102033	0.0115055	0.555828	0.444172	1.253899
5292	-45.04095	-60.56551	15.52456	0.0186241	0.0368723	0.0750619	0.0571868	0.0148335	0.0485939	0.0157614	0.0572469	0.083808	0.000842635	0.0363521	0.0146177	0.0741582	0.00646432	0.0208223	0.0695806	0.0626243	0.014374	0.0440394	0.0642224	0.0322009	0.175219	0.00794877	2.40058	0.15965	0.8673874	1.132613	0.0255218	0.167127	0.572275	1.74741	5.98348	39.1822	2.652378	1.305775	9.021939	0.0180562	0.0357478	0.0727728	0.0554428	0.0143812	0.047112	0.0152808	0.055501	0.0812522	0.000816937	0.0352435	0.0141719	0.0718966	0.00626718	0.0201873	0.0674586	0.0607145	0.0139357	0.0426963	0.0622638	0.0312189	0.169876	0.00770636	0.566306	0.433694	1.031456
5328	-36.47839	-54.5676	18.08921	0.0694096	0.0293367	0.0232488	0.00173744	0.0162044	0.0250677	0.0120055	0.0219221	0.00679478	0.000934693	0.0146489	0.236916	0.215358	0.0310957	0.0615162	0.00977848	0.0470624	0.0878257	0.0395599	0.0750359	0.163418	0.119864	0.0128562	1.52452	0.685289	0.2449208	1.755079	0.892569	0.94608	0.982856	1.01744	1.05699	1.12036	0.08217758	7.165905	1.334781	0.0525194	0.0221979	0.0175914	0.00131465	0.0122612	0.0189677	0.00908411	0.0165876	0.00514134	0.000707244	0.0110842	0.179265	0.162953	0.0235289	0.0465468	0.00739898	0.0356102	0.0664541	0.0299334	0.0567766	0.123652	0.0906966	0.00972775	0.87754	0.12246	1.321598
5364	-31.34732	-47.60459	16.25726	0.0296123	0.00441296	0.0122384	0.000459799	0.0159418	0.0042942	0.00144761	0.00722668	0.00304564	0.0235117	0.0150062	0.175468	0.137662	0.0143085	0.0111518	0.00932942	0.0095926	0.00755029	0.030539	0.0283902	0.0164111	0.0239366	0.00459687	1.35166	0.789007	0.1013121	1.898688	0.16717	0.417958	0.761729	1.3128	2.39258	5.98192	1.293383	18.74099	1.027867	0.0505214	0.00752893	0.0208799	0.000784462	0.0271982	0.00732632	0.00246977	0.0123294	0.00519616	0.0401133	0.0256021	0.299365	0.234865	0.0244117	0.019026	0.0159169	0.0163659	0.0128815	0.0521025	0.0484364	0.027999	0.0408382	0.0078427	0.949344	0.050656	0.5861335
5400	-46.07348	-62.42735	16.35387	0.108031	0.0548366	0.0644848	0.00828252	0.024392	0.00711512	0.00309962	0.0532832	0.220252	0.0989118	0.0125302	0.0533582	0.103919	0.341779	0.0492397	0.0210876	0.0190331	0.0871526	0.0468962	0.0626568	0.0495629	0.0166774	0.0833515	0.313178	1.41209	0.08097378	1.919026	0.163496	0.413452	0.759157	1.31725	2.41866	6.11636	1.309454	23.69935	0.1330698	0.0679468	0.0344899	0.0405582	0.00520935	0.0153415	0.00447511	0.00194953	0.0335129	0.138529	0.0622113	0.00788093	0.03356	0.0653607	0.214965	0.0309696	0.0132632	0.011971	0.0548152	0.0294957	0.0394084	0.0311729	0.0104893	0.0524245	0.959513	0.0404869	1.589934
5436	-38.95693	-54.76526	15.80834	0.109918	0.0106006	0.0347049	0.0620116	0.0871666	0.00754388	0.00357103	0.0431232	0.046461	0.0940177	0.0205725	0.0424752	0.139864	0.0316632	0.00766864	0.072735	0.086004	0.0907783	0.00759812	0.0504238	0.150585	0.0287005	0.039409	2.25621	0.246272	0.4596208	1.540379	0.0922538	0.312767	0.695854	1.43708	3.19727	10.8397	1.723226	3.351413	5.496882	0.0867139	0.00836278	0.0273785	0.0489206	0.0687652	0.00595133	0.00281717	0.0340197	0.0366528	0.0741701	0.0162296	0.0335085	0.110338	0.0249789	0.00604975	0.0573803	0.0678481	0.0716146	0.00599412	0.039779	0.118795	0.0226417	0.0310896	0.77019	0.22981	1.267596
5472	-31.04265	-52.76104	21.71839	0.0942025	0.0035918	0.04898	0.0121306	0.101853	0.0507672	0.0209446	0.0600565	0.165438	0.225988	0.0428021	0.0972047	0.132404	0.095504	0.0454417	0.0979568	0.0324449	0.0645987	0.0234064	0.0320305	0.0193964	0.0148462	0.109522	0.491156	1.30531	1.062615	0.9373845	0.77196	0.881414	0.961384	1.04017	1.13454	1.2954	0.1871464	0.8821484	0.225766	0.0591907	0.00225685	0.0307758	0.0076221	0.0639974	0.0318987	0.0131602	0.0377356	0.10395	0.141996	0.026894	0.061077	0.0831939	0.0600084	0.0285526	0.0615496	0.0203862	0.0405896	0.014707	0.0201258	0.0121874	0.0093284	0.0688165	0.468692	0.531308	1.59151
5508	-36.41106	-54.31207	17.901	0.0378867	0.0360315	0.00038628	0.0543142	0.105603	0.0310264	0.0081446	0.0299166	0.0358633	0.0802239	0.0418256	0.043347	0.158763	0.146906	0.00513311	0.0188112	0.013908	0.0375112	0.0528779	0.0913273	0.0573446	0.118858	0.0742885	0.490146	1.30591	0.09836736	1.901633	0.728286	0.856731	0.952903	1.04942	1.16723	1.37309	0.2292571	19.33195	0.2251973	0.0295921	0.0281431	0.000301711	0.0424231	0.0824828	0.0242337	0.00636149	0.0233669	0.0280117	0.0626604	0.0326687	0.033857	0.124005	0.114744	0.00400931	0.0146928	0.0108631	0.0292988	0.0413012	0.0713328	0.0447901	0.0928364	0.0580244	0.950816	0.0491837	1.280298
5544	-41.04223	-60.26332	19.22109	0.0246116	0.0735162	0.0189273	0.0131343	0.0193513	0.0284491	0.0428121	0.0183464	0.0810817	0.0414428	0.0606463	0.00211209	0.163456	0.0414729	0.0118014	0.00879842	0.00406842	0.0683197	0.0563521	0.0409733	0.0853502	0.0302619	0.0231692	1.16495	0.90103	0.3595789	1.640421	0.468167	0.690643	0.890943	1.12241	1.44793	2.13599	0.5487584	4.562061	0.7757462	0.0256784	0.0767029	0.0197478	0.0137036	0.0201901	0.0296822	0.0446679	0.0191416	0.0845963	0.0432392	0.0632751	0.00220364	0.170541	0.0432706	0.012313	0.0091798	0.00424478	0.071281	0.0587947	0.0427493	0.0890498	0.0315736	0.0241735	0.820211	0.179789	0.9584547
5580	-38.50871	-53.35681	14.84811	0.0701113	0.0120913	0.00784148	0.0123205	0.0437796	0.00342363	0.0102419	0.000656983	0.00777292	0.065571	0.0367564	0.0628121	0.0792196	0.00391789	0.0143149	0.0665917	0.00201658	0.00511145	0.0536149	0.010642	0.00297225	0.0254334	0.0161675	2.32351	0.205891	0.3084765	1.691524	0.0420264	0.213151	0.617395	1.61971	4.6915	23.7946	2.291737	5.483477	6.771091	0.114303	0.0197126	0.012784	0.0200862	0.0713742	0.00558157	0.0166974	0.00107108	0.0126723	0.106901	0.0599242	0.102403	0.129152	0.00638736	0.0233377	0.108565	0.00328764	0.00833323	0.0874087	0.0173497	0.00484568	0.0414642	0.026358	0.845762	0.154238	0.6133812
5616	-38.07676	-55.81548	17.73872	0.107571	0.0220069	0.0258758	0.0645579	0.000258172	0.00550851	0.0324748	0.0190658	0.0766199	0.166804	0.0481909	0.0543343	0.0354936	0.0669136	0.0190527	0.0423472	0.00157594	0.00380753	0.0332582	0.0353505	0.0390897	0.0749187	0.0384945	0.588169	1.2471	0.115839	1.884161	0.31361	0.568052	0.83825	1.19296	1.7604	3.18868	0.8384749	16.26534	0.282978	0.106131	0.0217123	0.0255293	0.0636935	0.000254715	0.00543476	0.03204	0.0188105	0.0755941	0.164571	0.0475457	0.0536068	0.0350184	0.0660178	0.0187977	0.0417802	0.00155484	0.00375656	0.0328129	0.0348772	0.0385663	0.0739156	0.0379791	0.94208	0.0579195	1.01357
5652	-36.73315	-56.22776	19.49461	0.0233058	0.0292563	0.0261078	0.105491	7.28207e-05	0.0233127	0.0985108	0.0549058	0.0273178	0.061036	0.0807994	0.121573	0.0347362	0.0108935	0.034734	0.129545	0.0037928	0.00840797	0.0720778	0.125215	0.0626548	0.0539851	0.0470567	0.56538	1.26077	0.283691	1.716309	0.553206	0.749213	0.913859	1.09426	1.33473	1.80764	0.4280746	6.049923	0.2690638	0.0188743	0.0236934	0.0211436	0.0854325	5.89742e-05	0.0188799	0.0797795	0.0444658	0.0221235	0.0494303	0.0654359	0.0984566	0.0281313	0.00882216	0.0281295	0.104913	0.00307162	0.00680924	0.0583726	0.101406	0.0507413	0.0437202	0.0381092	0.858154	0.141846	1.234788
5688	-37.87958	-55.55865	17.67907	0.0407035	0.0703539	0.130343	0.02212	0.000899327	0.00594067	0.00442781	0.00115109	0.121805	0.0240552	0.108606	0.161442	0.0954339	0.0184457	0.146749	0.0603829	0.0857487	0.00333937	0.0413245	0.0219075	0.14795	0.132242	0.0800229	1.65946	0.604324	0.4471314	1.552869	0.246626	0.505237	0.808158	1.23738	1.97927	4.05473	1.012212	3.472958	1.647585	0.0266839	0.0461218	0.0854486	0.0145012	0.00058957	0.00389451	0.00290273	0.000754619	0.0798515	0.0157698	0.0711987	0.105836	0.0625634	0.0120924	0.0962039	0.0395851	0.0562141	0.00218919	0.0270911	0.0143618	0.0969913	0.0866939	0.0524605	0.776434	0.223566	1.525394
